AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+0.1, -0.3, 2.1, -7.399e-04, 1.103e-04, -3.480e-05, 29092
+0.2, -0.6, 4.1, -1.434e-03, 2.159e-04, -6.909e-05, 1500
+0.2, -0.9, 6.0, -2.083e-03, 3.159e-04, -1.029e-04, 1333
+0.3, -1.2, 7.7, -2.688e-03, 4.104e-04, -1.364e-04, 1315
+0.4, -1.5, 9.3, -3.246e-03, 4.950e-04, -1.690e-04, 1259
+0.4, -1.7, 10.8, -3.794e-03, 5.821e-04, -2.015e-04, 1278
+0.5, -2.0, 12.3, -4.302e-03, 6.617e-04, -2.333e-04, 1259
+0.5, -2.2, 13.7, -4.772e-03, 7.329e-04, -2.642e-04, 1259
+0.5, -2.4, 14.9, -5.214e-03, 8.022e-04, -2.953e-04, 1259
+0.6, -2.6, 16.1, -5.619e-03, 8.670e-04, -3.265e-04, 1278
+0.7, -2.7, 17.2, -5.994e-03, 8.997e-04, -3.617e-04, 1370
+0.7, -2.9, 18.1, -6.339e-03, 9.296e-04, -3.969e-04, 1296
+0.8, -3.0, 19.0, -6.656e-03, 9.547e-04, -4.313e-04, 1870
+0.9, -3.1, 19.9, -6.949e-03, 9.794e-04, -4.663e-04, 5018
+0.9, -3.2, 20.7, -7.224e-03, 9.999e-04, -5.004e-04, 4648
+1.0, -3.3, 21.4, -7.466e-03, 1.036e-03, -5.329e-04, 5129
+1.0, -3.4, 22.0, -7.688e-03, 1.066e-03, -5.641e-04, 4315
+1.1, -3.5, 22.6, -7.894e-03, 1.093e-03, -5.951e-04, 4241
+1.1, -3.6, 23.1, -8.081e-03, 1.117e-03, -6.256e-04, 1259
+1.2, -3.7, 23.6, -8.258e-03, 1.141e-03, -6.570e-04, 2056
+1.2, -3.9, 24.1, -8.421e-03, 1.177e-03, -6.861e-04, 1259
+1.3, -4.0, 24.6, -8.572e-03, 1.212e-03, -7.157e-04, 1278
+1.3, -4.1, 25.0, -8.710e-03, 1.244e-03, -7.453e-04, 2722
+1.3, -4.2, 25.3, -8.836e-03, 1.269e-03, -7.730e-04, 1611
+1.4, -4.3, 25.7, -8.953e-03, 1.294e-03, -8.013e-04, 1259
+1.4, -4.4, 26.0, -9.080e-03, 1.317e-03, -8.301e-04, 1278
+1.5, -4.5, 26.4, -9.197e-03, 1.338e-03, -8.591e-04, 1277
+1.5, -4.6, 26.7, -9.306e-03, 1.354e-03, -8.864e-04, 1259
+1.6, -4.7, 27.0, -9.404e-03, 1.371e-03, -9.147e-04, 1278
+1.6, -4.7, 27.2, -9.493e-03, 1.385e-03, -9.432e-04, 1259
+1.7, -4.7, 27.4, -9.561e-03, 1.364e-03, -9.707e-04, 1333
+1.8, -4.7, 27.6, -9.622e-03, 1.345e-03, -9.993e-04, 1278
+1.9, -4.7, 27.8, -9.680e-03, 1.324e-03, -1.027e-03, 1277
+2.0, -4.7, 27.9, -9.732e-03, 1.306e-03, -1.057e-03, 1259
+2.1, -4.7, 28.1, -9.783e-03, 1.290e-03, -1.087e-03, 1278
+2.2, -4.8, 28.2, -9.825e-03, 1.313e-03, -1.118e-03, 1260
+2.2, -4.9, 28.3, -9.864e-03, 1.332e-03, -1.147e-03, 1259
+2.3, -5.0, 28.4, -9.901e-03, 1.348e-03, -1.176e-03, 1277
+2.3, -5.1, 28.5, -9.934e-03, 1.363e-03, -1.205e-03, 1259
+2.4, -5.2, 28.6, -9.969e-03, 1.378e-03, -1.234e-03, 1278
+2.5, -5.2, 28.6, -9.974e-03, 1.358e-03, -1.261e-03, 1278
+2.6, -5.2, 28.6, -9.981e-03, 1.339e-03, -1.289e-03, 1277
+2.7, -5.1, 28.7, -9.985e-03, 1.319e-03, -1.317e-03, 1278
+2.8, -5.1, 28.7, -9.987e-03, 1.299e-03, -1.345e-03, 1278
+2.9, -5.1, 28.7, -9.988e-03, 1.281e-03, -1.374e-03, 1278
+3.0, -5.1, 28.7, -1.000e-02, 1.262e-03, -1.403e-03, 1260
+3.1, -5.1, 28.7, -1.001e-02, 1.248e-03, -1.434e-03, 1259
+3.2, -5.2, 28.8, -1.002e-02, 1.231e-03, -1.465e-03, 1259
+3.3, -5.1, 28.8, -1.003e-02, 1.212e-03, -1.494e-03, 3611
+3.4, -5.2, 28.8, -1.003e-02, 1.196e-03, -1.526e-03, 1407
+3.5, -5.2, 28.8, -1.002e-02, 1.196e-03, -1.557e-03, 1389
+3.5, -5.3, 28.7, -1.002e-02, 1.197e-03, -1.588e-03, 1259
+3.6, -5.3, 28.7, -1.001e-02, 1.197e-03, -1.620e-03, 1259
+3.7, -5.3, 28.7, -1.000e-02, 1.196e-03, -1.651e-03, 1259
+3.8, -5.4, 28.7, -9.995e-03, 1.193e-03, -1.682e-03, 3204
+3.9, -5.4, 28.7, -9.994e-03, 1.181e-03, -1.714e-03, 1259
+4.0, -5.4, 28.7, -9.994e-03, 1.168e-03, -1.745e-03, 1815
+4.1, -5.4, 28.7, -9.993e-03, 1.155e-03, -1.777e-03, 4111
+4.2, -5.5, 28.7, -9.994e-03, 1.145e-03, -1.809e-03, 1259
+4.3, -5.5, 28.7, -9.992e-03, 1.135e-03, -1.843e-03, 1278
+4.4, -5.5, 28.7, -1.000e-02, 1.115e-03, -1.876e-03, 1574
+4.5, -5.5, 28.7, -1.001e-02, 1.095e-03, -1.910e-03, 1277
+4.6, -5.5, 28.7, -1.001e-02, 1.075e-03, -1.944e-03, 1259
+4.7, -5.5, 28.7, -1.002e-02, 1.057e-03, -1.979e-03, 1519
+4.8, -5.5, 28.8, -1.002e-02, 1.038e-03, -2.013e-03, 1278
+4.9, -5.5, 28.8, -1.002e-02, 1.021e-03, -2.047e-03, 1389
+5.1, -5.5, 28.7, -1.002e-02, 1.006e-03, -2.082e-03, 1314
+5.2, -5.5, 28.7, -1.002e-02, 9.901e-04, -2.118e-03, 4222
+5.3, -5.6, 28.7, -1.001e-02, 9.749e-04, -2.154e-03, 4129
+5.4, -5.6, 28.7, -1.001e-02, 9.595e-04, -2.190e-03, 4500
+5.5, -5.6, 28.7, -9.997e-03, 9.602e-04, -2.227e-03, 1445
+5.6, -5.7, 28.6, -9.989e-03, 9.585e-04, -2.263e-03, 1297
+5.7, -5.7, 28.6, -9.981e-03, 9.580e-04, -2.300e-03, 1277
+5.8, -5.8, 28.6, -9.972e-03, 9.552e-04, -2.336e-03, 1278
+5.9, -5.8, 28.6, -9.963e-03, 9.514e-04, -2.372e-03, 3352
+6.0, -5.8, 28.6, -9.973e-03, 9.328e-04, -2.409e-03, 1278
+6.1, -5.8, 28.6, -9.979e-03, 9.135e-04, -2.446e-03, 1259
+6.2, -5.8, 28.6, -9.984e-03, 8.957e-04, -2.484e-03, 1278
+10.6, 1.7, 30.1, -1.055e-02, -2.155e-03, -2.514e-03, 1296
+10.6, 1.0, 30.0, -1.050e-02, -1.942e-03, -2.627e-03, 1334
+10.5, 0.4, 29.8, -1.044e-02, -1.752e-03, -2.731e-03, 1630
+10.6, -0.2, 29.6, -1.039e-02, -1.580e-03, -2.831e-03, 1260
+10.6, -0.7, 29.5, -1.033e-02, -1.424e-03, -2.926e-03, 1259
+10.6, -1.2, 29.4, -1.029e-02, -1.282e-03, -3.018e-03, 1278
+10.6, -1.6, 29.3, -1.025e-02, -1.151e-03, -3.107e-03, 1296
+10.7, -2.1, 29.2, -1.022e-02, -1.031e-03, -3.193e-03, 1240
+10.8, -2.4, 29.1, -1.019e-02, -9.208e-04, -3.277e-03, 1259
+10.8, -2.8, 29.0, -1.016e-02, -8.206e-04, -3.359e-03, 1259
+10.9, -3.2, 28.9, -1.013e-02, -7.309e-04, -3.437e-03, 1260
+11.0, -3.5, 28.9, -1.011e-02, -6.473e-04, -3.515e-03, 1259
+11.1, -3.8, 28.8, -1.009e-02, -5.786e-04, -3.591e-03, 1407
+11.2, -4.0, 28.8, -1.008e-02, -5.186e-04, -3.665e-03, 1259
+11.3, -4.2, 28.8, -1.007e-02, -4.660e-04, -3.736e-03, 1259
+11.4, -4.5, 28.7, -1.005e-02, -4.191e-04, -3.806e-03, 1259
+11.5, -4.7, 28.7, -1.004e-02, -3.786e-04, -3.875e-03, 1277
+11.7, -4.8, 28.7, -1.003e-02, -3.428e-04, -3.943e-03, 1260
+11.8, -5.0, 28.6, -1.002e-02, -3.099e-04, -4.011e-03, 1259
+11.9, -5.2, 28.6, -1.001e-02, -2.811e-04, -4.078e-03, 1278
+12.1, -5.4, 28.6, -1.000e-02, -2.563e-04, -4.144e-03, 2092
+12.2, -5.5, 28.5, -9.992e-03, -2.360e-04, -4.209e-03, 1963
+12.3, -5.6, 28.6, -1.000e-02, -2.144e-04, -4.276e-03, 1408
+12.5, -5.8, 28.6, -1.001e-02, -1.935e-04, -4.343e-03, 1260
+12.6, -5.9, 28.6, -1.001e-02, -1.768e-04, -4.409e-03, 1241
+12.8, -6.1, 28.6, -1.002e-02, -1.631e-04, -4.474e-03, 1260
+20.6, 6.7, 33.1, -1.156e-02, -5.410e-03, -4.528e-03, 1259
+20.4, 5.5, 32.6, -1.141e-02, -5.035e-03, -4.715e-03, 1259
+20.3, 4.4, 32.2, -1.126e-02, -4.690e-03, -4.894e-03, 1259
+20.3, 3.4, 31.8, -1.113e-02, -4.374e-03, -5.065e-03, 1259
+20.3, 2.4, 31.5, -1.101e-02, -4.084e-03, -5.229e-03, 1278
+20.3, 1.5, 31.2, -1.089e-02, -3.819e-03, -5.386e-03, 1519
+20.3, 0.7, 30.9, -1.080e-02, -3.561e-03, -5.541e-03, 1482
+20.3, -0.1, 30.7, -1.071e-02, -3.326e-03, -5.689e-03, 1277
+20.3, -0.9, 30.4, -1.063e-02, -3.113e-03, -5.831e-03, 1259
+20.4, -1.5, 30.2, -1.056e-02, -2.918e-03, -5.968e-03, 1259
+20.5, -2.2, 30.1, -1.049e-02, -2.744e-03, -6.099e-03, 2777
+20.5, -2.8, 29.9, -1.043e-02, -2.571e-03, -6.226e-03, 1241
+20.6, -3.3, 29.7, -1.037e-02, -2.414e-03, -6.349e-03, 1278
+20.7, -3.9, 29.5, -1.031e-02, -2.274e-03, -6.467e-03, 1259
+20.9, -4.3, 29.4, -1.026e-02, -2.147e-03, -6.582e-03, 1241
+21.0, -4.8, 29.3, -1.021e-02, -2.032e-03, -6.693e-03, 1574
+21.2, -5.1, 29.2, -1.019e-02, -1.959e-03, -6.804e-03, 1481
+21.4, -5.5, 29.2, -1.018e-02, -1.894e-03, -6.914e-03, 1259
+21.6, -5.7, 29.1, -1.017e-02, -1.839e-03, -7.020e-03, 1296
+21.8, -6.0, 29.1, -1.015e-02, -1.790e-03, -7.126e-03, 1685
+22.0, -6.3, 29.0, -1.014e-02, -1.746e-03, -7.230e-03, 1259
+22.2, -6.5, 28.8, -1.009e-02, -1.701e-03, -7.326e-03, 1259
+22.4, -6.8, 28.7, -1.004e-02, -1.662e-03, -7.420e-03, 1259
+22.6, -7.0, 28.6, -9.995e-03, -1.628e-03, -7.514e-03, 1259
+22.7, -7.1, 27.9, -9.783e-03, -1.602e-03, -7.573e-03, 1259
+22.9, -7.3, 27.9, -9.761e-03, -1.577e-03, -7.664e-03, 1259
+23.1, -7.4, 27.8, -9.753e-03, -1.576e-03, -7.755e-03, 1315
+23.4, -7.6, 27.8, -9.748e-03, -1.578e-03, -7.845e-03, 1259
+23.6, -7.7, 27.7, -9.741e-03, -1.582e-03, -7.937e-03, 1259
+23.9, -7.8, 27.7, -9.737e-03, -1.585e-03, -8.028e-03, 1260
+24.0, -7.9, 27.2, -9.559e-03, -1.593e-03, -8.089e-03, 3592
+24.3, -8.0, 27.1, -9.549e-03, -1.576e-03, -8.179e-03, 1555
+24.5, -8.2, 27.1, -9.537e-03, -1.565e-03, -8.268e-03, 4148
+24.7, -8.3, 27.0, -9.529e-03, -1.556e-03, -8.356e-03, 2185
+24.9, -8.4, 26.5, -9.348e-03, -1.548e-03, -8.415e-03, 1260
+25.1, -8.5, 26.5, -9.356e-03, -1.544e-03, -8.503e-03, 1407
+25.4, -8.6, 26.6, -9.394e-03, -1.574e-03, -8.594e-03, 1297
+25.7, -8.6, 26.6, -9.429e-03, -1.608e-03, -8.685e-03, 1260
+25.9, -8.7, 26.7, -9.460e-03, -1.639e-03, -8.778e-03, 1278
+26.2, -8.7, 26.7, -9.489e-03, -1.670e-03, -8.871e-03, 1259
+26.5, -8.8, 26.8, -9.516e-03, -1.701e-03, -8.964e-03, 1259
+26.8, -8.8, 26.8, -9.526e-03, -1.734e-03, -9.056e-03, 1777
+27.1, -8.8, 26.8, -9.537e-03, -1.766e-03, -9.147e-03, 1259
+27.4, -8.9, 26.7, -9.544e-03, -1.800e-03, -9.239e-03, 1278
+27.7, -8.9, 26.7, -9.551e-03, -1.833e-03, -9.332e-03, 1926
+28.0, -9.0, 26.7, -9.555e-03, -1.866e-03, -9.426e-03, 1278
+28.2, -9.1, 26.2, -9.387e-03, -1.852e-03, -9.492e-03, 1797
+28.4, -9.2, 26.2, -9.405e-03, -1.839e-03, -9.589e-03, 1296
+28.7, -9.4, 26.2, -9.422e-03, -1.830e-03, -9.686e-03, 1260
+28.9, -9.5, 26.2, -9.438e-03, -1.825e-03, -9.782e-03, 1407
+29.2, -9.7, 26.3, -9.451e-03, -1.823e-03, -9.878e-03, 1277
+29.4, -9.8, 26.2, -9.454e-03, -1.819e-03, -9.972e-03, 1259
+29.7, -9.9, 26.2, -9.457e-03, -1.817e-03, -1.007e-02, 1260
+29.9, -10.1, 26.2, -9.461e-03, -1.816e-03, -1.016e-02, 1278
+30.2, -10.2, 26.1, -9.464e-03, -1.819e-03, -1.026e-02, 1277
+30.4, -10.3, 26.1, -9.466e-03, -1.822e-03, -1.035e-02, 1278
+30.8, -10.3, 26.1, -9.493e-03, -1.865e-03, -1.045e-02, 1277
+31.1, -10.3, 26.1, -9.518e-03, -1.909e-03, -1.054e-02, 1278
+31.4, -10.4, 26.2, -9.542e-03, -1.951e-03, -1.064e-02, 1278
+31.7, -10.4, 26.2, -9.565e-03, -1.992e-03, -1.074e-02, 1408
+32.0, -10.4, 26.2, -9.587e-03, -2.032e-03, -1.084e-02, 1278
+32.3, -10.5, 26.2, -9.603e-03, -2.046e-03, -1.094e-02, 1314
+32.6, -10.6, 26.2, -9.620e-03, -2.058e-03, -1.104e-02, 1259
+32.9, -10.7, 26.2, -9.633e-03, -2.074e-03, -1.115e-02, 1278
+33.3, -10.8, 26.2, -9.644e-03, -2.092e-03, -1.125e-02, 1259
+33.6, -10.9, 26.2, -9.656e-03, -2.110e-03, -1.135e-02, 1537
+33.9, -11.0, 26.1, -9.663e-03, -2.131e-03, -1.145e-02, 1259
+34.2, -11.0, 26.1, -9.667e-03, -2.154e-03, -1.155e-02, 2667
+34.5, -11.1, 26.0, -9.670e-03, -2.178e-03, -1.166e-02, 2777
+34.8, -11.2, 26.0, -9.676e-03, -2.202e-03, -1.176e-02, 1277
+35.1, -11.3, 26.0, -9.680e-03, -2.228e-03, -1.186e-02, 3963
+35.4, -11.3, 25.9, -9.682e-03, -2.266e-03, -1.196e-02, 1296
+35.8, -11.3, 25.9, -9.684e-03, -2.307e-03, -1.207e-02, 1888
+36.1, -11.3, 25.8, -9.687e-03, -2.349e-03, -1.217e-02, 1278
+36.4, -11.4, 25.8, -9.689e-03, -2.387e-03, -1.227e-02, 1278
+36.8, -11.4, 25.7, -9.690e-03, -2.426e-03, -1.238e-02, 1259
+37.1, -11.4, 25.6, -9.681e-03, -2.467e-03, -1.248e-02, 1537
+37.5, -11.5, 25.5, -9.674e-03, -2.506e-03, -1.258e-02, 118718
+37.8, -11.5, 25.5, -9.667e-03, -2.544e-03, -1.269e-02, 1759
+38.1, -11.5, 25.4, -9.660e-03, -2.582e-03, -1.279e-02, 1278
+38.5, -11.6, 25.3, -9.655e-03, -2.620e-03, -1.290e-02, 1278
+38.8, -11.7, 25.3, -9.667e-03, -2.641e-03, -1.301e-02, 1278
+39.2, -11.8, 25.2, -9.676e-03, -2.665e-03, -1.313e-02, 2482
+39.5, -11.8, 25.2, -9.686e-03, -2.690e-03, -1.324e-02, 1389
+39.8, -11.9, 25.2, -9.695e-03, -2.713e-03, -1.335e-02, 1315
+40.2, -12.0, 25.1, -9.705e-03, -2.739e-03, -1.346e-02, 1277
+40.6, -12.0, 25.1, -9.699e-03, -2.792e-03, -1.357e-02, 1277
+40.9, -12.0, 25.0, -9.692e-03, -2.844e-03, -1.368e-02, 1778
+41.3, -12.0, 24.9, -9.685e-03, -2.895e-03, -1.379e-02, 3389
+41.7, -12.0, 24.8, -9.678e-03, -2.944e-03, -1.390e-02, 1556
+42.0, -12.0, 24.7, -9.673e-03, -2.991e-03, -1.401e-02, 3574
+42.4, -12.1, 24.5, -9.639e-03, -3.024e-03, -1.412e-02, 1277
+42.7, -12.1, 24.4, -9.609e-03, -3.058e-03, -1.422e-02, 1241
+43.1, -12.2, 24.2, -9.580e-03, -3.093e-03, -1.433e-02, 1685
+43.4, -12.2, 24.1, -9.552e-03, -3.126e-03, -1.444e-02, 2648
+43.8, -12.2, 24.0, -9.528e-03, -3.161e-03, -1.455e-02, 1259
+44.1, -12.3, 23.8, -9.514e-03, -3.199e-03, -1.466e-02, 1260
+44.5, -12.3, 23.7, -9.499e-03, -3.235e-03, -1.477e-02, 2074
+44.8, -12.4, 23.6, -9.488e-03, -3.270e-03, -1.488e-02, 1277
+45.2, -12.4, 23.5, -9.478e-03, -3.306e-03, -1.499e-02, 4593
+45.6, -12.4, 23.4, -9.467e-03, -3.344e-03, -1.511e-02, 2833
+45.9, -12.5, 23.4, -9.469e-03, -3.366e-03, -1.522e-02, 1297
+46.3, -12.6, 23.3, -9.472e-03, -3.392e-03, -1.534e-02, 1333
+46.7, -12.7, 23.2, -9.473e-03, -3.417e-03, -1.546e-02, 2760
+47.0, -12.7, 23.2, -9.476e-03, -3.443e-03, -1.558e-02, 3500
+47.4, -12.8, 23.1, -9.476e-03, -3.471e-03, -1.570e-02, 1425
+47.8, -12.8, 23.0, -9.459e-03, -3.510e-03, -1.581e-02, 1296
+48.1, -12.9, 22.9, -9.447e-03, -3.550e-03, -1.592e-02, 1518
+48.5, -12.9, 22.8, -9.433e-03, -3.589e-03, -1.604e-02, 1314
+48.9, -12.9, 22.6, -9.421e-03, -3.628e-03, -1.615e-02, 1278
+49.3, -13.0, 22.5, -9.409e-03, -3.667e-03, -1.627e-02, 1296
+49.6, -13.0, 22.5, -9.429e-03, -3.701e-03, -1.639e-02, 1297
+50.0, -13.0, 22.5, -9.447e-03, -3.737e-03, -1.651e-02, 1315
+50.4, -13.1, 22.5, -9.464e-03, -3.773e-03, -1.664e-02, 1259
+50.8, -13.1, 22.4, -9.480e-03, -3.808e-03, -1.676e-02, 1260
+51.2, -13.2, 22.4, -9.493e-03, -3.844e-03, -1.689e-02, 1278
+51.7, -13.2, 22.4, -9.518e-03, -3.898e-03, -1.701e-02, 1278
+52.1, -13.2, 22.3, -9.542e-03, -3.951e-03, -1.714e-02, 1259
+52.5, -13.2, 22.3, -9.563e-03, -4.003e-03, -1.727e-02, 2833
+52.9, -13.2, 22.3, -9.582e-03, -4.055e-03, -1.739e-02, 3296
+53.4, -13.2, 22.2, -9.599e-03, -4.106e-03, -1.752e-02, 1259
+53.8, -13.3, 22.2, -9.616e-03, -4.134e-03, -1.766e-02, 1259
+54.2, -13.3, 22.2, -9.633e-03, -4.162e-03, -1.779e-02, 1260
+54.6, -13.4, 22.1, -9.646e-03, -4.195e-03, -1.792e-02, 1259
+55.0, -13.5, 22.1, -9.659e-03, -4.226e-03, -1.806e-02, 1278
+55.5, -13.5, 22.0, -9.672e-03, -4.260e-03, -1.819e-02, 1259
+55.9, -13.6, 21.9, -9.680e-03, -4.290e-03, -1.833e-02, 1445
+56.3, -13.7, 21.9, -9.688e-03, -4.320e-03, -1.846e-02, 1481
+56.7, -13.7, 21.8, -9.696e-03, -4.351e-03, -1.860e-02, 2852
+57.2, -13.8, 21.7, -9.702e-03, -4.385e-03, -1.873e-02, 1389
+57.6, -13.9, 21.6, -9.708e-03, -4.417e-03, -1.887e-02, 3740
+58.0, -13.9, 21.5, -9.702e-03, -4.447e-03, -1.900e-02, 1278
+58.4, -14.0, 21.4, -9.696e-03, -4.477e-03, -1.914e-02, 1260
+58.9, -14.1, 21.3, -9.689e-03, -4.509e-03, -1.927e-02, 1389
+59.3, -14.1, 21.2, -9.684e-03, -4.544e-03, -1.940e-02, 1519
+59.7, -14.2, 21.1, -9.680e-03, -4.578e-03, -1.954e-02, 1259
+60.2, -14.2, 21.0, -9.685e-03, -4.620e-03, -1.967e-02, 1408
+60.6, -14.2, 20.9, -9.687e-03, -4.663e-03, -1.981e-02, 1370
+61.1, -14.2, 20.8, -9.692e-03, -4.705e-03, -1.994e-02, 1259
+61.5, -14.3, 20.7, -9.697e-03, -4.750e-03, -2.008e-02, 1388
+61.9, -14.3, 20.6, -9.701e-03, -4.793e-03, -2.021e-02, 1407
+62.4, -14.3, 20.5, -9.699e-03, -4.838e-03, -2.035e-02, 1388
+62.8, -14.3, 20.4, -9.697e-03, -4.884e-03, -2.048e-02, 1407
+63.3, -14.4, 20.3, -9.694e-03, -4.930e-03, -2.062e-02, 1259
+63.7, -14.4, 20.2, -9.692e-03, -4.976e-03, -2.075e-02, 2741
+64.2, -14.4, 20.1, -9.692e-03, -5.022e-03, -2.089e-02, 1260
+64.6, -14.4, 20.0, -9.684e-03, -5.074e-03, -2.102e-02, 1260
+65.1, -14.4, 19.9, -9.676e-03, -5.124e-03, -2.115e-02, 1741
+65.5, -14.4, 19.7, -9.667e-03, -5.175e-03, -2.128e-02, 1260
+65.9, -14.4, 19.6, -9.660e-03, -5.226e-03, -2.142e-02, 1277
+66.4, -14.4, 19.5, -9.653e-03, -5.276e-03, -2.155e-02, 1278
+66.8, -14.4, 19.3, -9.632e-03, -5.319e-03, -2.168e-02, 3574
+67.3, -14.4, 19.2, -9.613e-03, -5.361e-03, -2.182e-02, 1259
+67.7, -14.4, 19.0, -9.596e-03, -5.404e-03, -2.195e-02, 1278
+68.2, -14.4, 18.9, -9.579e-03, -5.448e-03, -2.208e-02, 1241
+68.6, -14.4, 18.7, -9.566e-03, -5.491e-03, -2.221e-02, 3666
+69.0, -14.5, 18.6, -9.535e-03, -5.532e-03, -2.234e-02, 2759
+69.5, -14.5, 18.4, -9.508e-03, -5.573e-03, -2.247e-02, 1334
+69.9, -14.5, 18.2, -9.483e-03, -5.612e-03, -2.260e-02, 1278
+70.3, -14.5, 18.0, -9.456e-03, -5.653e-03, -2.273e-02, 1277
+57.7, -32.2, 49.8, -1.895e-02, 2.009e-03, -2.279e-02, 1278
+59.1, -31.1, 47.1, -1.824e-02, 1.445e-03, -2.276e-02, 1518
+60.4, -30.0, 44.6, -1.759e-02, 9.130e-04, -2.275e-02, 1277
+61.5, -29.0, 42.3, -1.697e-02, 4.116e-04, -2.275e-02, 1407
+62.6, -28.0, 40.2, -1.641e-02, -6.040e-05, -2.276e-02, 1259
+63.5, -27.1, 38.2, -1.588e-02, -5.053e-04, -2.277e-02, 4166
+22.8, -37.9, 107.5, -3.310e-02, 1.352e-02, -2.266e-02, 2741
+25.8, -38.1, 101.8, -3.176e-02, 1.270e-02, -2.253e-02, 1481
+28.7, -38.2, 96.2, -3.044e-02, 1.188e-02, -2.241e-02, 1518
+31.7, -38.0, 90.8, -2.916e-02, 1.108e-02, -2.230e-02, 1277
-4.8, -7.9, 168.5, -5.345e-02, 3.026e-02, -2.198e-02, 1278
-4.7, -8.4, 165.6, -5.243e-02, 3.006e-02, -2.197e-02, 1259
-4.5, -8.9, 162.6, -5.135e-02, 2.986e-02, -2.196e-02, 1278
-4.3, -9.5, 159.4, -5.022e-02, 2.964e-02, -2.194e-02, 1278
-4.1, -10.0, 155.9, -4.903e-02, 2.941e-02, -2.193e-02, 1426
-3.7, -10.6, 152.4, -4.778e-02, 2.916e-02, -2.191e-02, 1277
-3.4, -11.3, 148.7, -4.650e-02, 2.890e-02, -2.190e-02, 1408
-2.9, -11.9, 144.8, -4.517e-02, 2.863e-02, -2.188e-02, 1482
-2.4, -12.5, 140.9, -4.380e-02, 2.834e-02, -2.187e-02, 1241
-1.9, -13.1, 136.7, -4.239e-02, 2.804e-02, -2.185e-02, 1611
-1.2, -13.7, 132.5, -4.094e-02, 2.773e-02, -2.183e-02, 1278
-0.5, -14.2, 128.2, -3.947e-02, 2.741e-02, -2.182e-02, 1259
+0.2, -14.8, 123.7, -3.799e-02, 2.708e-02, -2.180e-02, 1278
+1.1, -15.2, 119.3, -3.648e-02, 2.675e-02, -2.179e-02, 1315
+1.9, -15.7, 114.8, -3.498e-02, 2.641e-02, -2.178e-02, 1277
+2.8, -16.0, 110.3, -3.349e-02, 2.607e-02, -2.177e-02, 1277
+3.8, -16.3, 105.8, -3.200e-02, 2.572e-02, -2.177e-02, 1574
+4.7, -16.6, 101.4, -3.054e-02, 2.538e-02, -2.176e-02, 1481
+5.7, -16.7, 97.0, -2.911e-02, 2.504e-02, -2.176e-02, 1259
+6.7, -16.8, 92.8, -2.772e-02, 2.470e-02, -2.176e-02, 1260
+7.6, -16.9, 88.7, -2.637e-02, 2.437e-02, -2.176e-02, 1259
+8.6, -16.8, 84.8, -2.509e-02, 2.403e-02, -2.175e-02, 3426
+9.6, -16.7, 81.0, -2.386e-02, 2.371e-02, -2.173e-02, 1259
